endpoint,panel,mode,split,fold,n_train,n_test,n_positive_test,n_scaffolds_test,roc_auc,pr_auc,mcc,f1,balanced_acc,n_total,n_positive,n_decoy,n_measured_inactive_train
GBA1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,432,48,16,37.0,0.9306640625,0.8597546244605068,0.5345224838248488,0.5454545454545454,0.6875,480,120,120,240
GBA1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,432,48,10,37.0,0.9368421052631579,0.9294117647058824,0.8054691103977099,0.8235294117647058,0.85,480,120,120,240
GBA1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,432,48,3,38.0,0.9407407407407409,0.5916666666666666,0.53748384988657,0.5,0.9333333333333333,480,120,120,240
GBA1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,432,48,7,38.0,1.0,1.0,1.0,1.0,1.0,480,120,120,240
GBA1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,432,48,11,38.0,0.9975429975429976,0.9924242424242424,0.5529784118452927,0.5333333333333333,0.6818181818181819,480,120,120,240
GluA2,Binder classifier,measured_labels_holdout,random,1,210,24,10,,0.9642857142857143,0.9430122655122655,0.741940826802374,0.8421052631578947,0.8642857142857143,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,2,210,24,10,,0.9142857142857143,0.9288888888888888,0.8285714285714286,0.9,0.9142857142857144,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,3,210,24,10,,0.8857142857142857,0.891540404040404,0.5733162099493055,0.7058823529411765,0.7642857142857142,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,4,210,24,10,,0.8428571428571429,0.8275766338924234,0.47809144373375745,0.6666666666666666,0.7285714285714285,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,5,211,23,9,,0.7936507936507937,0.7426647426647428,0.3984925297873177,0.6666666666666666,0.6944444444444444,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,6,211,23,9,,0.8571428571428571,0.8586810792693147,0.302407368379503,0.6,0.6547619047619048,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,7,211,23,9,,0.7063492063492063,0.7432559724226391,0.437732769305958,0.625,0.7063492063492063,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,8,211,23,10,,0.9230769230769231,0.9373737373737373,0.7541551564499178,0.8235294117647058,0.85,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,9,211,23,10,,0.9307692307692308,0.9406417112299464,0.8326663997864532,0.8888888888888888,0.9,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,random,10,211,23,10,,0.9076923076923077,0.9318181818181818,0.7404795900698569,0.8571428571428571,0.8730769230769231,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,1,210,24,22,6.0,0.09090909090909091,0.8461250141436205,-0.674199862463242,0.15384615384615385,0.045454545454545456,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,2,210,24,6,11.0,0.611111111111111,0.3703564466722361,-0.21821789023599236,0.0,0.4166666666666667,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,3,210,24,4,11.0,0.8375,0.5548611111111111,0.1690308509457033,0.2857142857142857,0.575,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,4,210,24,11,12.0,0.7132867132867132,0.6577584781919147,0.40991702578932737,0.6666666666666666,0.7027972027972028,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,5,211,23,9,10.0,0.753968253968254,0.8142843610874302,0.5722633835193015,0.6153846153846154,0.7222222222222222,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,6,211,23,6,10.0,0.8333333333333334,0.8198412698412698,0.5110997067272864,0.6,0.7205882352941176,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,7,211,23,9,11.0,0.8095238095238095,0.7094356261022928,0.5547552232772196,0.7368421052631579,0.7817460317460317,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,8,211,23,10,11.0,0.7846153846153847,0.8484385783298826,0.5635445125120265,0.7058823529411765,0.7615384615384615,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,9,211,23,12,11.0,0.8143939393939393,0.8773682336182337,0.5046083923495819,0.5882352941176471,0.7083333333333334,234,97,0,137
GluA2,Binder classifier,measured_labels_holdout,scaffold,10,211,23,8,11.0,0.925,0.8106150793650795,0.7237925541034954,0.8235294117647058,0.8708333333333333,234,97,0,137
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,3254,362,91,,0.9985402051822716,0.9948816687873135,0.9483311709514028,0.96045197740113,0.9651879485827826,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,3254,362,91,,0.999959450143952,0.9998805542283802,0.9632935089868111,0.9717514124293786,0.9725274725274725,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,3254,362,91,,0.9975670086371193,0.9945057412354295,0.977980068733088,0.9832402234636871,0.9835164835164836,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,3254,362,91,,0.9985807550383197,0.9965885031606234,0.977980068733088,0.9832402234636871,0.9835164835164836,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,3254,362,90,,1.0,0.9999999999999999,0.9630143876340647,0.9714285714285714,0.9722222222222222,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,3254,362,90,,0.9964869281045752,0.9873449218116218,0.9556372549019608,0.9666666666666667,0.9778186274509804,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,3255,361,90,,0.9968019680196801,0.9899826517590579,0.9404573282008217,0.9550561797752809,0.9666871668716688,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,3255,361,90,,0.9894628946289463,0.9823555985271232,0.9555965559655597,0.9666666666666667,0.9777982779827799,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,3255,361,90,,0.9955719557195573,0.9861865076577498,0.9177073076503949,0.9371428571428572,0.9500205002050021,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,3255,361,90,,0.9977039770397704,0.9934033944951188,0.9478517532720862,0.96045197740113,0.9685321853218531,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,3254,362,163,211.0,0.9993525911767427,0.9992283079336908,0.972189921642927,0.9845201238390093,0.9852174985356229,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,3254,362,109,237.0,0.9996736410777097,0.9992214264640935,0.9736932054971118,0.9814814814814815,0.9842622475251115,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,3254,362,88,245.0,0.9913735899137359,0.9741931392726334,0.8855227628139603,0.9101796407185628,0.9263437292634373,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,3254,362,86,246.0,0.9824317492416583,0.9676821442998469,0.8997728744017851,0.9192546583850931,0.9284209639366363,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,3254,362,69,247.0,0.9880793391700055,0.9517338859888759,0.8231943400157707,0.848,0.878938517089578,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,3254,362,48,247.0,0.9965498938428875,0.9877901816305206,0.9014595939840683,0.9090909090909091,0.9166666666666667,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,3255,361,76,246.0,0.9966297322253002,0.9858275815002208,0.9067834018732251,0.9241379310344827,0.9372807017543859,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,3255,361,84,246.0,0.9968626439745574,0.9858122228264147,0.968970259583978,0.9761904761904762,0.984485129791989,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,3255,361,88,246.0,0.9973359973359974,0.9927942119520206,0.8020477743944354,0.8266666666666667,0.8522727272727273,3616,904,2679,33
GluN2B,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,3255,361,93,247.0,0.9977932916064837,0.9930471800081068,0.919824426266378,0.9378531073446328,0.9443708874979939,3616,904,2679,33
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,11563,1285,322,,0.9984875163664274,0.9960383917610941,0.9604794635950801,0.9702660406885759,0.9777319840302368,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,11563,1285,322,,0.9979715304786415,0.9957833149315275,0.9625273926896488,0.9716981132075472,0.9772176105983501,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,11563,1285,321,,0.9965874277736844,0.9932418198991874,0.9708441918377436,0.9780564263322884,0.9833879474153644,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,11563,1285,321,,0.9986976641977223,0.9968077811766543,0.9604064528069887,0.9696969696969697,0.9724829048228436,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,11563,1285,321,,0.9987590646449761,0.9970023757794543,0.9645412708124235,0.9731437598736177,0.9776760900195189,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,11563,1285,321,,0.9931328447150374,0.9906821577306354,0.960348719589285,0.9699842022116903,0.9755997854215949,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,11563,1285,321,,0.9970592417367925,0.9961545607459902,0.9750142756599793,0.9811912225705329,0.9854642520132884,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,11563,1285,321,,0.9979543956257029,0.9934428126599864,0.9583339403710365,0.9686520376175548,0.9771590336215923,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,11564,1284,321,,0.9991200913552211,0.997651439186361,0.9749982831624063,0.9811320754716981,0.9844236760124611,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,11564,1284,321,,0.9990618621066696,0.997505553849179,0.9708182262142289,0.9779874213836478,0.9823468328141225,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,11563,1285,267,828.0,0.9971854925939825,0.9923120688455074,0.9549247489073905,0.9642184557438794,0.975471475979191,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,11563,1285,335,832.0,0.9979512961508248,0.9948919706661481,0.9430922145073273,0.9571865443425076,0.9640062843676356,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,11563,1285,314,834.0,0.9976549226944447,0.9948670867066118,0.9383956955510276,0.9523809523809523,0.959208774196934,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,11563,1285,339,834.0,0.9979513180789163,0.9939428726889847,0.9799209013426856,0.9851632047477745,0.9880898925455419,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,11563,1285,305,834.0,0.9987520910003346,0.9960882801667966,0.9525391640537968,0.9627118644067797,0.9650635664101705,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,11563,1285,315,834.0,0.996370479463263,0.9941570307581361,0.9577096659711035,0.9676375404530745,0.9725413189330715,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,11563,1285,332,834.0,0.9873860605064539,0.9748404296534151,0.9101172322569069,0.9297124600638977,0.9366790351331875,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,11563,1285,345,835.0,0.9916034535923527,0.9863745909607174,0.9401622141998556,0.9556213017751479,0.9638606228800493,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,11564,1284,339,834.0,0.9973935165675579,0.9942326565322641,0.9536594339353202,0.9655172413793104,0.9717516505127124,12848,3212,9445,191
H3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,11564,1284,321,834.0,0.9943226482662242,0.9901979338536879,0.9309025410133852,0.9466882067851373,0.9537902388369678,12848,3212,9445,191
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,10998,1222,306,,0.9965643462625224,0.9872829230727999,0.9462111479691402,0.9597423510466989,0.9776486285926307,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,10998,1222,306,,0.9967141878585495,0.9882248179235691,0.9434044702929311,0.957345971563981,0.9819976025344637,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,10998,1222,306,,0.9964787224933641,0.9904939951166826,0.9142810663703285,0.9356357927786499,0.9689150041384822,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,10998,1222,306,,0.9970709535633759,0.9916322387616603,0.9382856364187862,0.9537480063795853,0.9765533578788138,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,10998,1222,306,,0.9984266632417159,0.9951463996336668,0.9394525987082389,0.9543307086614173,0.980905899477695,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,10998,1222,305,,0.9978046731143966,0.9925189341536717,0.9410015267209718,0.9555555555555556,0.9803564724600891,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,10998,1222,305,,0.9979870211130379,0.9930130292213479,0.946758983208109,0.96,0.9808981532795824,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,10998,1222,305,,0.9971432146879525,0.9926151705553627,0.9292835658133445,0.9470304975922953,0.9710656631567656,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,10998,1222,305,,0.9978833330353791,0.9932768601153881,0.9528806591931408,0.9646302250803859,0.9825339220909237,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,10998,1222,305,,0.9969143858269125,0.9907626192302289,0.920311045080513,0.9400630914826499,0.9716216457800739,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,10998,1222,295,788.0,0.9904631305651546,0.9650407673863383,0.8745987232555791,0.9047619047619048,0.9362843508310021,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,10998,1222,338,796.0,0.9974229564379234,0.9937178617871041,0.9317238004474253,0.9507246376811594,0.9716324399582318,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,10998,1222,268,796.0,0.9973990112331425,0.9906004196220676,0.9367286336834123,0.9506398537477148,0.9751165555868457,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,10998,1222,305,796.0,0.9959561649713069,0.9876842007744793,0.925550538464527,0.9441786283891547,0.9710692386077194,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,10998,1222,284,796.0,0.9944930778702064,0.9784854286706065,0.9298687691434105,0.9462738301559792,0.9699728220066669,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,10998,1222,322,796.0,0.9985472739820566,0.9959883834945971,0.9443720627105007,0.9590288315629742,0.9790165631469979,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,10998,1222,358,796.0,0.9967185236912891,0.9895535373590396,0.9559152164712412,0.9687074829931973,0.9850539261328367,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,10998,1222,271,796.0,0.9942845169776617,0.9799978589808634,0.8658130459709742,0.8950086058519794,0.9534166792772029,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,10998,1222,317,796.0,0.9939313662268855,0.9833586591375747,0.8970099839847286,0.9235382308845578,0.9625999965142826,12220,3055,8356,809
HDAC1,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,10998,1222,297,796.0,0.9977832377832377,0.9927057007904959,0.9536188014044111,0.9649415692821369,0.9795049595049595,12220,3055,8356,809
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,13374,1486,372,,0.9970174320959055,0.9939666946925977,0.9588871147618002,0.9692101740294511,0.9807243103414992,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,13374,1486,372,,0.9988586127680933,0.9968845947819793,0.9695491941732108,0.9771812080536912,0.9852078145209552,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13374,1486,372,,0.99827947336924,0.9941540859072235,0.9643884121193158,0.9733333333333334,0.9847565684060153,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13374,1486,372,,0.999370185903747,0.9980851421579564,0.9731922534307428,0.9799196787148594,0.9878959865639659,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13374,1486,372,,0.9987210671608655,0.9956078220626158,0.9679552959405917,0.976,0.9865494874616321,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13374,1486,371,,0.9991901659555438,0.9976581192265025,0.975045016145315,0.9812834224598931,0.9901248594877498,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13374,1486,371,,0.999076547447814,0.9970908018874183,0.9729992294038753,0.979702300405954,0.9851800369864504,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13374,1486,371,,0.9950805603568104,0.992567283854624,0.9675508985977642,0.9755434782608695,0.9811369103018143,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13374,1486,371,,0.9991829137103696,0.997293909251141,0.973083682672287,0.9798115746971736,0.9869785937896607,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13374,1486,371,,0.9982159476871382,0.9956261869717361,0.9678101704273289,0.9758713136729222,0.98563330230984,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13374,1486,337,930.0,0.9983342501413951,0.9953057298891335,0.9652843715745769,0.972972972972973,0.9785363611242391,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13374,1486,388,933.0,0.9975822958330985,0.9958882159252374,0.9634072589887435,0.972972972972973,0.9821042945937317,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13374,1486,366,934.0,0.9978581186572989,0.9966275035723924,0.9764167818461411,0.9822161422708618,0.9877585870413739,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13374,1486,360,935.0,0.997893230708506,0.9894082238100967,0.9617292867905272,0.9710344827586207,0.9831162423524769,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13374,1486,418,935.0,0.9983939035535724,0.9961146704946935,0.9683559012063329,0.9772455089820359,0.9838247943658943,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13374,1486,350,935.0,0.9977162977867204,0.992549128794816,0.9441917587657609,0.9571230982019364,0.9824019114688128,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13374,1486,354,936.0,0.9995583038869258,0.9986525245524333,0.9722838303354226,0.9789029535864979,0.9875501587111457,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13374,1486,401,936.0,0.994357424411322,0.9868115687699353,0.9417767574327727,0.9573934837092731,0.9693967845363549,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13374,1486,372,936.0,0.9965130982027374,0.9926099479924974,0.9605557807764329,0.9704301075268817,0.9802778903882164,14860,3715,10578,567
HDAC6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13374,1486,369,936.0,0.9989446179152929,0.9972878383666817,0.9728770262591017,0.9795361527967258,0.9842117266293522,14860,3715,10578,567
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,13330,1482,371,,0.9984181706580363,0.9959124618402687,0.958445434197955,0.9683631361760661,0.9725933509793028,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,13330,1482,371,,0.9950968142636366,0.9933793916680759,0.9729434997319326,0.9795361527967258,0.9824773582479542,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13331,1481,371,,0.9964838153517398,0.9900226033409405,0.9494348770138887,0.9619565217391305,0.972133993832107,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13331,1481,370,,0.9951200525457952,0.9910024348558815,0.9565879021227397,0.9673024523160763,0.9756793246892257,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13331,1481,370,,0.9984138954435985,0.9953646205521316,0.9565879021227397,0.9673024523160763,0.9756793246892257,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13331,1481,370,,0.9967304838591967,0.9934216586029132,0.961992288735345,0.9711141678129298,0.9752268470090253,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13331,1481,370,,0.9986279709051985,0.9962028460038117,0.9620388036939356,0.9714285714285714,0.9788320723964288,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13331,1481,370,,0.9971172792954972,0.9908123467031286,0.9565879021227397,0.9673024523160763,0.9756793246892257,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13331,1481,370,,0.9996205025907996,0.998871930096305,0.9692553018428121,0.9767441860465116,0.9806322524144306,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13331,1481,370,,0.992935509767193,0.9828508007446745,0.9349395329260461,0.9510869565217391,0.9657722529009658,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13330,1482,272,917.0,0.9952843947496355,0.978849168729373,0.9297636881221741,0.9424860853432282,0.9615398638794361,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13330,1482,422,918.0,0.9977622283823661,0.9953830752381664,0.9467952198028672,0.9610705596107056,0.9656509881069479,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13331,1481,407,918.0,0.9958317891278785,0.9895481612261465,0.9180233864009245,0.9387755102040817,0.9478985079543739,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13331,1481,358,918.0,0.9963809031076973,0.9917767719895145,0.9349691678323215,0.9494949494949495,0.9568257908535098,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,13331,1481,351,918.0,0.9942515694728085,0.9852354724654528,0.9511159425377506,0.9622093023255814,0.9688551042533344,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,13331,1481,372,918.0,0.9924663311905524,0.9821798940826173,0.9165214099949398,0.9362880886426593,0.9488907957377081,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,13331,1481,430,920.0,0.99686013320647,0.9956544337466098,0.9589336359190178,0.970344009489917,0.9736784457770009,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,13331,1481,355,920.0,0.9900082555725114,0.9795511798942937,0.9213932184073947,0.9394812680115274,0.9533822830410528,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,13331,1481,371,920.0,0.9960758602268036,0.9902247977566503,0.9529814542627916,0.9644808743169399,0.9721376362885796,14812,3703,10848,261
HT1A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,13331,1481,365,920.0,0.9957185643442824,0.9874123959989591,0.9506356806536198,0.9625520110957004,0.9713102076889085,14812,3703,10848,261
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,13741,1527,382,,0.9969317999954275,0.990700044949864,0.9494236882075051,0.9620915032679739,0.9751251743295457,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,13741,1527,382,,0.993792725028007,0.9861657860946966,0.9296464996486133,0.9468085106382979,0.9598550492695306,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,13741,1527,382,,0.9979812067033997,0.9939517254114645,0.9614863521593271,0.9710526315789474,0.9790541621893505,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,13741,1527,382,,0.9963785180273899,0.9917919122789374,0.9441413841194357,0.9581151832460733,0.9720706920597179,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,13741,1527,382,,0.9956514780859187,0.9875147972786806,0.9348863534956892,0.9506008010680908,0.961165092937653,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,13741,1527,382,,0.9939824870253092,0.9875161922970024,0.9314378860481759,0.9482071713147411,0.9611639497930908,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,13741,1527,382,,0.9934520679485128,0.9884397296110095,0.9331034753250514,0.9491978609625669,0.9598561924140927,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,13741,1527,381,,0.9950461035302525,0.9897926709311196,0.9471805093509412,0.9598930481283422,0.9676382075277239,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,13742,1526,381,,0.997540372955564,0.9941658029606718,0.9720157251085972,0.979002624671916,0.9860078625542986,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,13742,1526,381,,0.9974922348680214,0.9923610214992633,0.9456507458451571,0.9591567852437418,0.9715767515960069,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,13741,1527,358,917.0,0.9939020602052082,0.9836961702842084,0.9074898437808778,0.9273255813953488,0.9408258502946223,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,13741,1527,335,925.0,0.9919876289692476,0.9750197215727306,0.916828561218967,0.934351145038168,0.9508439346889712,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,13741,1527,347,925.0,0.9918355883358569,0.981802376554041,0.9321542249068426,0.9465875370919882,0.956264348165877,15268,3817,11132,319
HT2A,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,13741,1527,417,925.0,0.9930304405124549,0.9818938322113041,0.8949239036281572,0.9207547169811321,0.9334435154579039,15268,3817,11132,319
