smiles,pchembl
C=Cc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,7.37
CC(=O)N(C)c1ccc(OC2CN(c3c4c(nc5ccnn35)CCNCC4)C2)cc1,6.73
CC(=O)N1CCN(CCOc2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2-c2ccnn2C)CC1,6.67
CC(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,7.58
CC(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2,8.51
CC(=O)NCc1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,7.96
CC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,6.65
CC(=O)Nc1ccc(C(=O)CCCN2CCN(c3ccccn3)CC2)cc1.O=C(O)C(=O)O,6.61
CC(=O)Nc1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1,6.62
CC(=O)Nc1ccc(N2CC=C(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1,7.3
CC(=O)Nc1ccc(N2CCC(c3ccc(Cl)c(Cl)c3)C2=O)cc1OCCN1CCCCC1,6.5
CC(=O)Nc1ccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,6.73
CC(=O)Nc1ccc2c(c1)N1[C@@H](CNC[C@H]1C)C2,6.17
CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,6.0
CC(=O)OC(CCNC(=O)c1ccc(-c2ccccn2)cc1)CN1CCN(c2cccc(Cl)c2Cl)CC1,7.07
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,6.35
CC(=O)c1c(NS(C)(=O)=O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O,7.66
CC(=O)c1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,7.3
CC(=O)c1cccc(NC(=O)Nc2ccc(OCCN3CCCCC3)c(-c3ccnn3C)c2)c1,7.23
CC(C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1,6.41
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],6.13
CC(C)(C)Cc1ccnc2c1CC[C@@H]1CNCCN21,8.254999999999999
CC(C)(C)NC1=NCCNC(c2ccc(F)cc2)=C1,6.2
CC(C)(C)OC(=O)N1CCCC1CNC1CCC(c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,6.29
CC(C)(C)c1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,7.7
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.62
CC(C)(C)c1ccc2c(c1Cl)CCN2C(=O)Nc1cccnc1,7.4
CC(C)(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,7.0
CC(C)(C)n1nc2c(c1-c1ccccc1)CCNCC2,7.07
CC(C)(CN1CCC(C2=Nc3ccccc3Oc3ccccc32)CC1)C(=O)O,6.17
CC(C)(CN1CCN(C2=Cc3ccccc3Cn3c(Cl)cnc32)CC1)C(=O)O,6.9
CC(C)(CN1CCN(C2=Cc3ccccc3Cn3cc(Cl)nc32)CC1)C(=O)O,6.3
CC(C)(CN1CCN(C2=Cc3ccccc3Cn3cc(F)nc32)CC1)C(=O)O,6.5
CC(C)(CN1CCN(C2=Cc3ccccc3Cn3ccnc32)CC1)C(=O)O,7.3
CC(C)(CN1CCN(C2=Nc3cc(F)ccc3Oc3cc(F)ccc32)CC1)C(=O)O,7.89
CC(C)(CN1CCN(C2=Nc3ccccc3Oc3cccc(F)c32)CC1)C(=O)O,7.89
CC(C)C(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,7.03
CC(C)C(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2,8.1
CC(C)CCc1ccnc2c1CC[C@@H]1CNCCN21,8.89
CC(C)CCn1nc2c(cc1=O)CCNCC2,7.21
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,8.24
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)[C@H]2CCN(C)CC23CC3)cc1,9.25
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)[C@H]2CCN(C)C[C@@H]2F)cc1,7.54
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)[C@H]2CCN(C)C[C@H]2F)cc1,8.72
CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cn2)[C@H]2CCN(C)CC23CC3)cc1,9.41
CC(C)COc1ccc(CNC(=O)N(Cc2ccn(C)n2)[C@H]2CCN(C)CC23CC3)cc1,8.72
CC(C)COc1ccccc1[C@H]1C[C@@H]1CN.Cl,6.59
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,6.035
