smiles,pchembl
CC(=O)N[C@@H](CC(C)C)C(=O)Nc1cccc(Cc2n[nH]c(=O)c3c2CCCC3)c1,6.91
CC(=O)Nc1ccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)cn1,7.31
CC(=O)Nc1ccc(C(=O)Nc2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cc1,7.24
CC(=O)Nc1ccc(C2Nc3cc(F)cc4c(=O)[nH]nc(c34)C2c2ncnn2C)cc1,8.68
CC(=O)Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,6.12
CC(=O)Nc1cccc(-c2cc(C(C)Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)c1,6.17
CC(=O)Nc1cccc(-c2cc(CCc3n[nH]c(=O)c4c3CCCC4)ccc2F)c1,6.65
CC(=O)Nc1cccc(-c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)c1,8.7
CC(=O)Nc1cccc(-c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)c1,6.34
CC(=O)Nc1cccc(-c2cccc(C(C)c3n[nH]c(=O)c4c3CCCC4)c2)c1,7.24
CC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.05
CC(=O)Nc1ccccc1-c1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,6.85
CC(=O)Nc1cnc(N2CCN(c3nc4c(C(N)=O)cccc4[nH]3)CC2)nc1,6.97
CC(=O)Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,7.27
CC(=O)Oc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,7.44
CC(=O)c1c(-c2ccc(F)cc2)n2c3c(cccc13)C(=O)NCC2,6.51
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,8.46
CC(=O)c1cc(C#N)ccc1N1CCN(Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)CC1,8.18
