smiles,pchembl
CCN(CC)c1ccc2cc(C(=O)NCCOCCOCCn3nc(C(=O)N[C@@H]4C[C@H]5CCC[C@@H](C4)N5C)c4ccccc43)c(=O)oc2c1,6.85
CCN(CC)c1ccc2cc(C(=O)NCCOc3cccc4c(C(=O)N[C@@H]5C[C@H]6CCC[C@@H](C5)N6C)nn(C)c34)c(=O)oc2c1,8.72
CCN(CC)c1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,7.91
CCN1Nc2cn([C@@H]3CN4CCC3CC4)c(=O)c3cccc1c23,9.0
CCN1Nc2cn([C@H]3CN4CCC3CC4)c(=O)c3cccc1c23,8.7
CCNc1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,7.44
CCOc1c(Cl)ccc2c(N[C@H]3CN4CCC3CC4)noc12,6.92
CCOc1ccc2c(N[C@H]3CN4CCC3CC4)noc2c1,6.12
CCOc1cccc2cc(C(=O)N[C@@H]3C4CCN(CC4)C34CC4)sc12,6.54
CCS(=O)(=O)n1cc(C(=O)OC2CC3COCC(C2)N3)c2ccccc21,8.82
CC[C@H]1COCCN1c1nc2c(C(=O)N[C@@H]3C[C@H]4CCC[C@@H](C3)N4C)cccc2o1,8.34
CC[C@H]1COC[C@H](C)N1c1nc2c(C(=O)N[C@@H]3C[C@H]4CCC[C@@H](C3)N4C)cccc2o1,9.0
CCc1nc2cccc3c2n1CCN([C@@H]1CN2CCC1CC2)C3=O,6.89
CCc1nn2c(C)cc(C)nc2c1Cc1ccc(-c2nnc(C3CCNCC3)o2)cc1,6.44
CCn1c(=O)n(C(=O)NC2CC3CCC(C2)N3C)c2ccccc21,9.0
CCn1nc2c3c(cccc31)C(=O)N([C@@H]1CN3CCC1CC3)C2,8.8
CCn1nc2c3c(cccc31)C(=O)N([C@@H]1CN3CCC1CC3)CC2,9.0
CCn1nc2c3c(cccc31)C(=O)N([C@H]1CN3CCC1CC3)C2,8.7
CN(C(=O)c1cn(-c2cnsc2)c2ccccc12)C1CC2COCC(C1)N2,8.51
CN(C(=O)c1cn(-c2cnsc2)c2ccccc12)C1CC2COCC(C1)N2C,8.82
CN(C)c1ccc2c(-c3ccc(C(=O)NCCCCCNC(=O)CCn4cc(CCN)c5cc(O)ccc54)cc3C(=O)[O-])c3ccc(=[N+](C)C)cc-3oc2c1,7.08
CN(C)c1cccc2c(S(=O)(=O)NCCCn3nc(C(=O)N[C@H]4C[C@H]5CCC[C@@H](C4)N5C)c4ccccc43)cccc12,8.92
CN(C)c1cccc2cc(C(=O)N[C@@H]3C4CCN(CC4)C34CC4)sc12,6.4
CN(C)c1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,7.74
CN1C(=N)N(C)/C(=C/c2c[nH]c3ccc(Br)cc23)C1=O,6.0
CN1C(=N)N(C)/C(=C/c2c[nH]c3cccc(Br)c23)C1=O,6.18
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,7.79
CN1C(Nc2nc3ccccc3s2)=NCC12CN1CCC2CC1,7.37
CN1C2CCC1CC(NC(=O)c1cn(CC(F)F)c3ccc(F)cc13)C2,8.5
CN1C2CCC1CC(NC(=O)c1cn(CC(F)F)c3ncccc13)C2,8.91
CN1C2CCC1CC(NC(=O)c1cn(S(C)(=O)=O)c3ccc(F)cc13)C2,8.39
CN1C2CCC1CC(NC(=O)c1cn(S(C)(=O)=O)c3ccccc13)C2,9.38
CN1C2CCC1CC(NC(=O)c1nn(CC(F)F)c3ccccc13)C2,9.12
CN1C2CCC1CC(NC(=O)c1nn(S(C)(=O)=O)c3ccccc13)C2,9.12
CN1C2CCC1CC(OC(=O)c1c(Cl)n(CC(F)(F)F)c3ccccc13)C2,8.73
CN1C2CCC1CC(OC(=O)c1c(Cl)n(CC(F)F)c3ccccc13)C2,8.99
CN1C2CCC1CC(OC(=O)c1c(Cl)n(CCF)c3ccccc13)C2,9.05
CN1C2CCC1CC(OC(=O)c1c(Cl)n(S(C)(=O)=O)c3ccccc13)C2,9.03
CN1C2CCC1CC(OC(=O)c1c3n(c4ccccc14)CCCCO3)C2,8.79
CN1C2CCC1CC(OC(=O)c1c3n(c4ccccc14)CCCO3)C2,8.98
CN1C2CCC1CC(OC(=O)c1c3n(c4ccccc14)CCO3)C2,8.97
CN1C2CCC1CC(OC(=O)c1cn(C3CCOC3)c3ccc(F)cc13)C2,9.02
CN1C2CCC1CC(OC(=O)c1cn(C3CCOC3)c3ccccc13)C2,9.03
CN1C2CCC1CC(OC(=O)c1cn(C3CCOC3)c3ncc(F)cc13)C2,9.02
CN1C2CCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ccc(F)cc13)C2,8.67
CN1C2CCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ccccc13)C2,9.05
CN1C2CCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ncccc13)C2,8.26
CN1C2CCC1CC(OC(=O)c1cn(CC(F)F)c3ccc(F)cc13)C2,9.05
CN1C2CCC1CC(OC(=O)c1cn(CC(F)F)c3ccccc13)C2,9.11
CN1C2CCC1CC(OC(=O)c1cn(CC(F)F)c3ncccc13)C2,8.45
CN1C2CCC1CC(OC(=O)c1cn(CCF)c3ccccc13)C2,9.28
CN1C2CCC1CC(OC(=O)c1cn(S(C)(=O)=O)c3ccc(F)cc13)C2,8.61
CN1C2CCC1CC(OC(=O)c1cn(S(C)(=O)=O)c3ccccc13)C2,9.27
CN1C2CCC1CC(OC(=O)c1cn([C@@H]3CCOC3)c3ccc(F)cc13)C2,8.77
CN1C2CCC1CC(OC(=O)c1cn([C@@H]3CCOC3)c3ccccc13)C2,8.98
CN1C2CCC1CC(OC(=O)c1cn([C@H]3CCOC3)c3ccc(F)cc13)C2,8.84
CN1C2CCC1CC(OC(=O)c1cn([C@H]3CCOC3)c3ccccc13)C2,9.08
CN1C2CCC1CC(OC(=O)c1nn(CC(F)(F)F)c3ccccc13)C2,8.36
CN1C2CCCC1CC(N1CCc3cn(C)c4cccc(c34)C1=O)C2,6.57
CN1C2CCCC1CC(NC(=O)c1cn(CC(F)F)c3ccc(F)cc13)C2,8.26
CN1C2CCCC1CC(NC(=O)c1cn(CC(F)F)c3ncccc13)C2,7.970000000000001
CN1C2CCCC1CC(NC(=O)c1cn(S(C)(=O)=O)c3ccc(F)cc13)C2,7.89
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,8.84
CN1C2CCCC1CC(NC(=O)c1nn(CC(F)F)c3ccccc13)C2,9.31
CN1C2CCCC1CC(NC(=O)c1nn(CCF)c3ccccc13)C2,9.35
CN1C2CCCC1CC(NC(=O)c1nn(S(C)(=O)=O)c3ccccc13)C2,9.23
CN1C2CCCC1CC(OC(=O)c1c(Cl)n(CCF)c3ccccc13)C2,9.7
CN1C2CCCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ccc(F)cc13)C2,9.18
CN1C2CCCC1CC(OC(=O)c1cn(CC(F)(F)F)c3ncccc13)C2,8.09
CN1C2CCCC1CC(OC(=O)c1cn(CC(F)F)c3ccc(F)cc13)C2,9.36
CN1C2CCCC1CC(OC(=O)c1cn(CC(F)F)c3ncccc13)C2,9.0
CN1C2CCCC1CC(OC(=O)c1cn(CCF)c3ccccc13)C2,9.74
CN1C2CCCC1CC(OC(=O)c1cn(S(C)(=O)=O)c3ccc(F)cc13)C2,9.13
CN1C2CCCC1CC(OC(=O)c1nn(CCF)c3ccccc13)C2,8.49
CN1C2CCCC1CC(OC(=O)c1nn(S(C)(=O)=O)c3ccccc13)C2,8.85
CN1C2COCC1CC(NC(=O)c1cn(-c3ccc[n+]([O-])c3)c3ccccc13)C2,8.87
