inchikey,smiles,bound,relation,implied_label
MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oc1cccc2cccnc12,7.0,>,-1
CHOFSZFLPKTBRW-UHFFFAOYSA-N,CCCCCCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N1CCCCC1,8.0,<,1
ORDSRUWWRNHCAJ-NQCNTLBGSA-N,Cc1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)N=N2)cc1,7.0,>,-1
MNHOJKHCVKBGIQ-HMTLIYDFSA-N,O=[N+]([O-])c1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)N=N2)cc1,7.0,>,-1
GAZUTEYOOWJEAA-HMTLIYDFSA-N,Oc1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)N=N2)cc1,7.0,>,-1
VOXWZAQFSMLYCD-UHFFFAOYSA-N,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccccc1,6.698970004336019,>,-1
SVEUUKFTMQGKNW-UHFFFAOYSA-N,O=C(NCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,9.0,>,-1
