inchikey,smiles,bound,relation,implied_label
XHJGEVXYWJVTIH-JXMROGBWSA-N,CCCCc1nc2ccc(OC/C(=C/F)CN)c(Br)c2s1,7.0,<,1
QDTPLCGSZPKZME-UHFFFAOYSA-N,C#CCNc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,7.0,>,-1
LAEDFNJGIBFTSA-UHFFFAOYSA-N,C#CCNC1CCc2c(SCc3ccc(F)cc3)cccc21,7.0,<,1
WCDDKWWOUYHUDU-UHFFFAOYSA-N,C#CCN(C)c1nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,7.0,>,-1
